GENE	REALFC	PVAL	LOG2FC	LOGPVAL	DEG
Ccnj_uc008hlh.2	0.605472812132	0.0389127765754	-0.723865915617	1.40990777952	1
Onecut3_uc007gdn.1	4.08450979725	0.576213178534	2.03016294361	0.239416813221	0
Defb43_uc007uhc.1	35.6178205918	1.0	5.15452733739	1.51881575982e-14	0
Mrpl47_uc008owp.2	0.414960730685	1.76608863713e-05	-1.2689532797	4.75298750367	1
Crk_uc007keq.2	1.07156378966	0.958429823998	0.0997177354871	0.0184396805599	0
1810020O05Rik_uc009ctt.1	5.48268655756	1.0	2.45488299784	8.67894719898e-15	0
Arrdc3_uc007rhh.1	0.221335950521	1e-17	-2.17569029478	17.0	1
Rab3gap1_uc007clc.2	0.724136012794	0.476326936292	-0.465667394051	0.322094858437	0
Cpne4_uc009rhq.1	0.0324764704798	1.0	-4.94446133982	1.90936838378e-14	0
Xist_uc009tzo.1	4.76511374735	1.0	2.25251065291	8.67894719898e-15	0
Stard13_uc009aum.2	0.527632238616	0.0093753822859	-0.922395378156	2.02801101466	1
A730008H23Rik_uc007byo.1	1.39410590824	0.980116381366	0.47934016486	0.00872235207874	0
Pdc_uc007cxw.1	35.3431618116	1.0	5.14335920455	1.51881575982e-14	0
Gm21092_uc029wrf.1	0.515080082624	0.999999999478	-0.957131340606	2.26760350193e-10	0
1700026L06Rik_uc008iza.1	15.312393684	2.55351295664e-15	3.93662792221	14.5928619342	1
Olfr1344_uc009fbl.2	0.994547991214	1.0	-0.00788710591323	8.24499983903e-15	0
Lamc2_uc007czr.1	0.954510294163	0.926448160503	-0.0671673380574	0.0331788766551	0
Ube2f_uc007bzy.1	1.29193071036	0.656499493677	0.369528696576	0.182765604522	0
1300002K09Rik_uc008ssz.2	50.1559600505	1e-17	5.64834924187	17.0	1
Cldn24_uc012gdp.1	0.0140778856287	1.0	-6.1504255193	1.04147366388e-14	0
Apbb1ip_uc008inl.2	4.57349323479	5.9874327718e-13	2.19329651701	12.2227593499	1
Kmt2e_uc008wpz.2	1.23130294033	0.940043929564	0.30018575512	0.0268518507393	0
AK016672_uc029vfx.1	142.658405646	1.0	7.15642094495	1.64899996781e-14	0
Dennd3_uc007wce.1	1.41007213695	0.101651822952	0.4957689704	0.992884828626	0
Sema3e_uc008wme.1	4.04126840168	0.0200684957189	2.01480817159	1.69748517985	1
AI463170_uc007nyl.2	0.00987321010607	1.0	-6.66226505599	1.34523681584e-14	0
1500015A07Rik_uc008fcp.2	1.06556675114	1.0	0.0916209718345	8.67894719898e-16	0
Zfyve28_uc008xca.1	2.37986366462	4.91431556116e-07	1.25087892815	6.30853695977	1
Ghrl_uc009dhj.1	2.17177707118	1.0	1.11887602082	1.04147366388e-14	0
Bmf_uc008lsb.1	0.853378478563	0.854810242009	-0.22874236736	0.0681302829266	0
AK148321_uc029uww.1	0.219663407962	1.0	-2.18663353259	9.11289455893e-15	0
Zdhhc5_uc008kiz.2	0.979387356443	0.955223847619	-0.0300485234212	0.0198948437104	0
Endou_uc007xkw.1	0.925883016804	0.889294875803	-0.111098171097	0.050954210121	0
Saa4_uc009gyy.1	7.74090535884	0.648682136089	2.9525023106	0.187968061843	0
Lrrc31_uc008ove.1	0.0262779589289	1.0	-5.25000296729	1.38863155184e-14	0
Klf5_uc007uvf.1	3.51398039948	0.128526071507	1.8131061442	0.891008766782	0
